,price,address,house_type,bedroom
982,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 51/52 The Galleries,
Washington Centre,
Washington,
NE38 7SD",Semi-Detached,×3
983,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","500-502 Durham Road,
Low Fell,
Gateshead,
NE9 6HU",Semi-Detached,×2
984,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×3
985,"£209,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","North Road,
Hetton-Le-Hole,
Houghton Le Spring,
DH5",Detached,×3
986,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×3
987,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Apartment,×1
988,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Terraced,×3
989,"£184,999Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",End of Terrace,×5
990,"£144,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Bungalow,×2
991,"£255,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 Park View,
Whitley Bay,
NE26 2TP 
",Apartment,×2
992,"£50,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","  
 
2a Hawkeys Lane
North Shields
NE29 0JF 
 ",Ground Flat,×1
993,"£400,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Arden Avenue,
Brunton Park,
Gosforth,
NE3 5TS
 ",Detached,×4
994,"£139,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Semi-Detached,×3
995,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","136/138 Station Road,
Wallsend,
NE28 8QT",Terraced,×3
996,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 1
20 Viking Precinct,
Jarrow,
NE32 3LQ",Semi-Detached,×4
997,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Detached,×3
998,"£179,999Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 51/52 The Galleries,
Washington Centre,
Washington,
NE38 7SD",Terraced,×3
999,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Detached,×3
1000,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K1 
The Galleries
Washington Centre
Washington
NE38 7SD 
",Semi-Detached,×4
1001,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
1002,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 Belle Vue Crescent,
Sunderland,
SR2 7SH",Semi-Detached,×2
1003,"£510,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2/3 Imperial Buildings,
Houghton Le Spring,
DH4 4DJ",Detached,×6
1004,"£255,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96-98 Fowler St, 
South Shields,
Tyne and Wear,
NE33 5PD",Semi-Detached,×3
1005,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",End of Terrace,×4
1006,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sandray Close, Birtley, Chester Le Street, DH3 2HJ ",End of Terrace,×3
1007,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K The Galleries,
Washington Centre,
Washington,
NE38 7SD",Semi-Detached,×3
1008,"£209,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stannington Road
North Shields
NE29 7JZ",Semi-Detached,×3
1009,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Detached,×3
1010,"£499,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Willow House, Durham",Detached,×4
1011,"£139,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2A Station Terrace,
East Boldon,
Tyne & Wear
NE36 0LJ",Semi-Detached,×3
1012,"£20,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 The Galleries,
Washington Centre,
Washington,
NE38 7SA",Maisonette,×2
1013,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Terraced,×2
1014,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K The Galleries,
Washington Centre,
Washington,
NE38 7SD",Semi-Detached,×2
1015,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Terraced,×2
1016,"£255,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","First Floor, 
50 St. Mary Axe,
London,
EC3A 8FR",Detached,×4
1017,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48-49 The Galleries Washington Centre, Washington, Tyne and Wear, NE38 7SD",Town House,×4
1018,"£299,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Semi-Detached Bungalow,×2
1019,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Flat,×2
